Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-February-2016,1133.00,1133.00,1117.05,1123.95,1123.524963943061390857,79735,4061,89584263.00,16080,20.17,15.95,-9.05
22-February-2016,1133.00,1133.00,1114.30,1125.30,1127.184038874871507335,107010,5195,120619964.00,55930,52.27,18.70,-7.70
19-February-2016,1122.90,1133.25,1114.65,1125.55,1125.439500140185044258,74901,3834,84296544.00,22393,29.90,18.60,2.65
18-February-2016,1097.00,1126.45,1097.00,1122.70,1115.485246804759806081,90760,4871,101241441.00,36142,39.82,29.45,25.70
17-February-2016,1082.00,1101.40,1077.00,1095.45,1082.640122148725857989,388379,7721,420474688.00,306185,78.84,24.40,13.45
16-February-2016,1090.00,1092.00,1075.15,1081.00,1081.060742233163258289,290852,10738,314428679.00,154933,53.27,16.85,-9.00
15-February-2016,1090.00,1099.95,1083.50,1091.35,1084.389478045177669005,1511012,7563,1638525514.00,1439018,95.24,16.45,1.35
12-February-2016,1086.00,1103.50,1067.00,1083.50,1082.446589841663545778,162881,6373,176309983.00,68653,42.15,36.50,-2.50
11-February-2016,1114.00,1114.00,1072.35,1081.15,1091.015132583645703179,122451,7071,133595894.00,49007,40.02,41.65,-32.85
10-February-2016,1108.00,1127.00,1105.55,1110.15,1116.272300587530277505,119313,6153,133185797.00,34535,28.94,21.45,2.15
9-February-2016,1130.00,1130.00,1094.00,1109.30,1107.255066964580826844,151274,9847,167498903.00,49942,33.01,36.00,-20.70
8-February-2016,1170.00,1171.80,1143.35,1149.10,1158.533170694806914028,105756,4699,122521834.00,48554,45.91,28.45,-20.90
5-February-2016,1179.00,1185.45,1172.10,1174.95,1178.512959820664103242,64237,3874,75704137.00,15511,24.15,13.35,-4.05
4-February-2016,1164.00,1193.60,1161.75,1179.90,1182.098729438865493287,111132,7069,131368996.00,36421,32.77,31.85,15.90
3-February-2016,1171.00,1175.00,1152.70,1158.15,1165.086437092816651154,59095,3428,68850783.00,22277,37.70,22.30,-12.85
2-February-2016,1172.00,1188.25,1168.00,1174.80,1178.962424333760329540,159252,7904,187752124.00,31155,19.56,20.25,2.80
1-February-2016,1170.00,1179.85,1163.00,1171.30,1171.142979999017150719,81396,5095,95326354.00,20662,25.38,16.85,1.30
29-January-2016,1135.00,1169.70,1132.00,1164.85,1152.485257089718381451,253783,7642,292481166.00,124793,49.17,37.70,29.85
28-January-2016,1138.00,1142.50,1127.70,1131.35,1133.578654292343387470,51720,3566,58628688.00,13835,26.75,14.80,-6.65
27-January-2016,1149.40,1149.85,1136.00,1138.35,1141.078175845766562288,65148,4088,74338961.00,23939,36.75,13.85,-11.05
25-January-2016,1140.00,1146.95,1125.60,1137.65,1136.017575370372602673,82957,3467,94240610.00,34221,41.25,21.35,-2.35
22-January-2016,1140.00,1152.00,1130.00,1135.90,1140.110793817133874770,114510,5753,130554087.00,38963,34.03,22.00,-4.10
21-January-2016,1128.00,1142.50,1122.50,1136.50,1131.662440079430327713,158126,7518,178945255.00,54723,34.61,20.00,8.50
20-January-2016,1139.10,1145.00,1116.60,1121.65,1127.549939312332871854,210916,9135,237818323.00,68755,32.60,28.40,-17.45
19-January-2016,1135.00,1158.70,1129.50,1139.10,1143.895702360383418789,357103,8478,408488587.00,241241,67.56,29.20,4.10
18-January-2016,1138.00,1161.45,1128.00,1131.95,1145.260089587753781710,182391,8803,208885133.00,54641,29.96,33.45,-6.05
15-January-2016,1145.00,1163.45,1136.55,1140.20,1147.730272929629162410,245741,12004,282044385.00,71344,29.03,26.90,-4.80
14-January-2016,1068.00,1155.00,1054.95,1128.70,1129.607288897565008698,1741690,53179,1967425719.00,682679,39.20,100.05,60.70
13-January-2016,1050.00,1090.00,1047.60,1082.35,1073.402202671774311360,246428,9900,264516358.00,60361,24.49,42.40,32.35
12-January-2016,1059.00,1061.50,1031.85,1050.05,1046.013409769975267695,139898,6383,146335184.00,58175,41.58,29.65,-8.95
11-January-2016,1060.00,1069.45,1052.50,1057.10,1057.529268425177907635,257718,5613,272544328.00,147447,57.21,16.95,-2.90
8-January-2016,1056.00,1068.50,1055.90,1062.65,1061.364092965955128053,84418,4808,89598234.00,29357,34.78,12.60,6.65
7-January-2016,1060.00,1067.95,1048.30,1051.25,1057.655125516496750482,96322,5195,101875457.00,36896,38.30,19.65,-8.75
6-January-2016,1073.00,1074.50,1059.10,1069.45,1066.849403275048570635,108090,4874,115315752.00,42332,39.16,15.40,-3.55
5-January-2016,1083.00,1088.00,1063.00,1074.80,1073.710381312960584139,118328,5022,127050002.00,38125,32.22,25.00,-8.20
4-January-2016,1103.15,1103.15,1077.50,1080.60,1087.911066031972891045,86761,4826,94388252.00,32291,37.22,25.65,-22.55
1-January-2016,1100.00,1108.90,1094.30,1103.15,1102.540583485763908135,54123,2595,59672804.00,11364,21.00,14.60,3.15
